code,name,pe,pb,eps
RDUS,Radius Health,0.0,6.131851,-5.794854
SPWR,SunPower,0.0,32.162361,-7.876086
GTYHU,GTY Technology Holdings Inc.,1095.000024,0.0,0.01
IQ,爱奇艺,0.0,5.386364,0.0
CYTX,赛托瑞医疗,0.0,0.713848,-4.304278
OPK,Opko Health,0.0,1.372764,-0.548497
PTI,"Proteostasis Therapeutics, Inc.",0.0,1.589487,-1.8082
KBSF,KBS Fashion Group Limited,0.0,0.124618,-6.820514
MRTX,Mirati Therapeutics Inc.,0.0,7.526646,-2.764444
ARDX,Ardelyx,0.0,1.556907,-1.001986
OILU,AccuShares S&P GSCI Crude Oil Excess Return Up Shares,0.0,0.0,0.0
IMMP,Immutep Limited,0.0,2.520225,-0.3614
OPRX,OptimizeRx Corporation,0.0,13.221088,-0.082285
LIVX,"LiveXLive Media, Inc.",0.0,7.763801,-0.719101
RXII,Rxi Pharmaceuticals Corp,0.0,1.658508,-3.099079
FTFT,未来金融科技,0.0,4.702468,-20.558744
DRIO,LabStyle Innovations Corp,0.0,6.409802,-0.994627
MRNS,Marinus Pharmaceuticals,0.0,7.147237,-0.715362
RMNI,"Rimini Street, Inc.",0.0,-1.896566,-0.372937
IDXG,Interpace Diagnostics Group Inc,0.0,1.228636,-0.86727
QIWI,Qiwi plc,15.330809,2.187412,0.864925
ORPN,Bio Blast Pharma,0.0,1.420358,-1.794102
TSLA,特斯拉,0.0,13.058183,-16.17543
PRTO,Proteon Therapeutics,0.0,9.300252,-2.028775
CBMG,Cellular Biomedicine Group Inc.,0.0,4.890253,-1.944346
HTGM,"HTG Molecular Diagnostics, Inc.",0.0,4.501169,-0.823943
VCEL,Vericel Corporation,0.0,6.626048,-0.472008
DYNT,Dynatronics Corporation,0.0,2.54627,-1.166049
HMNY,Helios and Matheson Analytics,0.0,0.152156,-3967.668457
ADXS,Advaxis Inc.,0.0,1.726589,-1.598004
ASPU,Aspen Group Inc.,0.0,4.103053,-0.594884
ASNS,Arsanis Inc.,0.486665,0.659591,3.575357
MKGI,"Monaker Group, Inc.",0.0,26.529401,-1.547962
COLL,"Collegium Pharmaceutical, Inc.",0.0,5.97887,-1.932955
DELT,DELTA 科技控股有限公司,0.0,0.265989,-3.624141
MAG,迈力达电子,0.0,3.760377,-0.66
AGEN,艾吉纳斯公司,0.0,-2.010198,-1.488303
BZUN,宝尊电商,74.523173,8.834337,0.623967
SPHS,Sophiris Bio Inc,0.0,10.548744,-0.286539
PRPO,"Precipio, Inc.",0.043544,0.764966,9.255083
FAMI,"Farmmi, Inc.",13.692169,2.998895,0.328655
FDBC,"Fidelity D & D Bancorp, Inc.",27.495225,3.060655,2.636094
SRNE,Sorrento Therapeutics Inc.,0.0,1.943858,-0.332006
MESO,Mesoblast limited,0.0,1.008514,-0.3789
TGEN,Tecogen Inc,0.0,2.43279,-0.01705
VBIV,VBI Vaccines Inc.,0.0,0.983593,-0.893693
SMRT,Stein Mart,0.0,1.749214,-0.191369
EPZM,Epizyme Inc.,0.0,3.499192,-2.056367
XELB,"Xcel Brands, Inc",0.0,0.425691,-0.516149
JD,京东,0.0,4.253616,-0.05216
MPCT,iShares Sustainable MSCI Global Impact ETF,0.0,0.0,0.0
DOGZ,多尼斯,7.144755,1.180368,0.387697
VRCA,Verrica Pharmaceuticals Inc.,0.0,4.350558,-3.642549
PME,平潭海洋实业有限公司,12.670634,1.426204,0.184679
WHLM,Wilhelmina International Inc.,38.15761,1.106731,0.147808
INSM,Insmed,0.0,4.221605,-3.462571
BIDU,百度,20.007559,3.384248,11.316223
OPNT,"Opiant Pharmaceuticals, Inc.",0.0,7.445095,-0.882567
SOHU,搜狐,0.0,1.29162,-13.852162
SBLK,Star Bulk Carriers Corp,21.725867,1.016249,0.59008
EDRY,EuroDry Ltd.,12.425242,0.407933,0.60361
CCRC,中国客户关系中心有限公司,20.724999,4.639573,0.478649
SCHN,史尼泽钢铁,6.716819,1.184914,4.153752
XLRN,Acceleron Pharma Inc.,0.0,7.780573,-2.461619
CODA,Coda Octopus Group Inc,60.949021,2.839449,0.09631
OBLN,Obalon Therapeutics Inc,0.0,3.79865,-2.433571
KTOV,Kitov Pharamceuticals Holdings Ltd,0.0,1.352452,-4.4
CELGZ,Celgene Corporation,0.814219,0.0,1.92
VUZI,Vuzix,0.0,4.364493,-1.02523
NXEOU,"Nexeo Solutions, Inc.",0.0,0.829107,-1.0454
MDXG,MiMedx Group Inc.,16.586598,4.286399,0.331593
EYPT,pSivida Corp,0.0,15.939088,-1.15024
ACST,Acasti Pharma,0.0,0.720978,-0.7
GGAL,加利西亚金融,7.54587,0.054936,3.31042
AIMC,奥创控股公司,23.217291,3.057955,1.852068
CLWT,欧陆科仪,16.565025,0.490654,0.229399
MDGL,"Madrigal Pharmaceuticals, Inc.",0.0,6.820735,-2.248713
SRTS,"Sensus Healthcare, Inc.",0.0,10.605082,-0.228476
GOGO,Gogo Inc.,0.0,-2.066928,-1.896424
SGRP,SPAR Group,0.0,1.153553,-0.128938
LPTX,Leap Therapeutics Inc,0.0,8.443654,-2.500015
CPST,凯普斯通涡轮,0.0,2.389501,-0.17497
FID,International Multi-Asset Diversified Income Index Fund,0.0,0.0,0.0
SBT,"Sterling Bancorp, Inc.",13.148542,2.276612,0.993266
DWSN,道森地探,0.0,1.030713,-0.638558
CMTA,Clementia Pharmaceuticals Inc.,0.594214,2.886629,18.335133
SINA,新浪,30.754447,1.780839,2.218866
SNGX,"Soligenix, Inc.",0.0,11.056161,-0.883982
MFIN,Medallion Financial Corp.,0.0,0.647769,-1.054635
TTPH,Tetraphase Pharmaceuticals Inc.,0.0,1.436855,-1.609907
CLPS,CLPS Inc,62.141382,26.730825,0.220465
REDU,瑞思学科英语,0.0,11.089012,-0.105865
AIRG,Airgain Inc,0.0,2.905787,-0.368103
ETFC,亿创,19.891003,2.330453,2.804283
HSGX,Histogenics Corporation,0.0,-0.698667,-1.128445
VNET,世纪互联,0.0,1.301695,-1.077393
SNSS,Sunesis Pharmaceuticals,0.0,-6.477103,-0.978327
GMLP,Golar LNG Partners LP,10.29666,1.613133,1.312076
FRSX,Foresight Autonomous Holdings Ltd.,2.847332,0.0,1.05562
MACK,Merrimack Pharmaceuticals,0.0,1.214811,-3.338142
PRAN,Prana生物工艺,0.0,1.465013,-0.68784
NXTD,Nxt-ID Inc.,0.0,1.932,-0.533817
SBPH,"Spring Bank Pharmaceuticals, Inc.",0.0,6.314176,-1.518988
KRYS,Krystal Biotech Inc.,0.0,4.006355,-1.547872
IDRA,井寺制药,0.0,2.644999,-2.794715
PNBK,爱国者国家合众银行,25.5657,1.3908,0.952448
NAKD,Naked Brand Group Inc,0.0,16.754479,-131.896469
CFBK,Central Federal Corporation,35.369231,1.675903,0.47301
QUMU,Qumu Corp,0.0,5.779255,-1.234831
XELA,"Exela Technologies, Inc.",0.0,-17.762137,-1.894507
CYOU,畅游,16.065139,0.891491,0.873942
CKPT,"Checkpoint Therapeutics, Inc.",0.0,6.319652,-1.102909
SND,Smart Sand Inc.,6.954839,1.026173,0.717486
NICK,Nicholas Financial,0.0,0.890233,-0.063727
ULBI,Ultralife Corporation,15.98145,1.67617,0.553767
OBSV,Obseva Sa,0.0,4.497535,-2.081492
TSRO,TESARO Inc,0.0,-94.311399,-9.830021
NNDM,Nano Dimension Ltd.,0.0,0.90244,-1.128525
CRZO,卡里索油气,172.565926,5.419946,0.146205
DTEA,DAVIDsTEA Inc.,0.0,1.119859,-1.042885
WETF,WisdomTree Investments,34.923682,3.478692,0.233366
CTRP,携程网,26.158721,1.509056,1.480577
CBAK,比克电池,0.0,-5.464209,-0.862211
ISRL,Isramco,0.0,-44.10615,-8.231749
MNLO,Menlo Therapeutics Inc.,0.0,1.600728,-4.489274
CTG,Computer Task Group Incorporate,73.720607,1.134861,0.0723
AKTX,Akari Therapeutics PLC,0.0,1.942895,-1.857248
AMRN,阿玛琳,0.0,-11.790345,-0.323849
KWEB,KraneShares CSI China Internet ETF,0.0,0.0,0.0
CHKE,切诺基,0.0,0.816929,-4.402127
AABA,Altaba,2.078627,0.64866,32.276112
ACIU,AC Immune SA,0.0,5.878122,-0.490564
ATLC,Atlanticus Holdings Corporation,0.0,-1.26751,-2.283289
LILA,Liberty Latin America Ltd. Class A,0.0,1.145238,-4.83659
CHNA,Loncar China BioPharma ETF,0.0,0.0,0.0
VVPR,VivoPower,0.0,0.587862,-2.056374
MYOK,Myokardia Inc,0.0,6.389932,-1.418416
ATRC,AtriCure公司,0.0,7.847979,-0.617084
CMLS,Cumulus Media,0.855421,0.821719,19.417343
SORL,瑞立集团,3.096914,0.44227,1.372334
CHMG,Chemung Financial Corp,24.501712,1.360015,1.753755
ACRS,Aclaris Therapeutics,0.0,2.747664,-3.38642
IMRN,Immuron Ltd,0.0,1.177148,-0.68048
LILAK,Liberty Latin America Ltd. Class C,0.0,0.0,-3.46
GLNG,Golar海运,0.0,1.613032,-0.245766
GIGM,和信超媒体,0.0,0.556814,-0.060252
SPKE,Spark Energy,23.380056,4.569458,0.357142
USCR,US Concrete Inc,25.978763,3.038996,2.061299
AIRT,Air T,16.544754,2.447035,2.024811
FANG,Diamondback Energy,22.377918,2.251773,5.745843
EXPI,"eXp World Holdings, Inc.",0.0,71.156138,-0.543523
MNGA,MagneGas Corporation,0.0,0.402128,-13.622472
ADAP,Adaptimmune Therapeutics plc,0.0,7.483889,-0.965384
FPRX,Five Prime Therapeutics Inc.,0.0,1.504036,-4.202808
GLBZ,格伦伯尼万通金控,35.611084,1.053356,0.35298
RKDA,"Arcadia Biosciences, Inc.",0.0,2.801195,-10.377565
PHII,PHI Inc,65.731878,0.236809,0.13479
MXWL,Maxwell Technologies,0.0,1.80824,-1.150012
IVAC,因特瓦克,0.0,1.47996,-0.186095
SYBX,"Synlogic, Inc.",6.55134,2.356346,2.045383
GWPH,GW Pharmaceuticals plc,0.0,8.385928,-9.272829
ISTR,Investar Holding Corporation,23.130697,1.406821,1.126209
RTTR,"Ritter Pharmaceuticals, Inc.",0.0,0.902211,-3.222786
UONE,第一电台,0.956635,2.655178,2.43353
STPP,iPath US Treasury Steepener ETN,0.0,0.0,0.0
GLG,中国商业信贷公司,4.185986,4.188804,0.168142
GPOR,格尔夫波特能源,5.489848,0.617231,2.072917
GNPX,"Genprex, Inc.",0.0,2.980666,-0.627122
HOMB,Home BancShares,21.553349,1.748127,1.074543
OZK,Bank Ozk,10.738502,1.402405,3.669972
HVBC,"HV Bancorp, Inc.",40.46314,1.09742,0.381829
NTES,网易,24.943175,3.923388,8.206654
BDSI,BioDelivery科学国际有限公司,0.0,3.947705,-0.871191
VECO,Veeco Instruments Inc,0.0,0.891326,-5.927201
SHIP,Seanergy Maritime Holdings Corp,0.0,1.179653,-0.148342
SCOR,康姆斯克,0.0,2.021883,-5.456829
BLRX,BioLineRx Ltd,0.0,1.148662,-0.239298
AUPH,Aurinia Pharmaceuticals Inc,0.0,1.124741,-0.65
MCEP,Mid-Con Energy Partners,0.0,0.698109,-1.233566
MGRC,McGrath RentCorp,7.906222,2.441273,6.862949
BOFI,BofI控股,15.192352,2.406775,2.409107
LOVE,Lovesac Co.,0.0,3.828613,-4.875541
RBCN,卢比肯科技,0.0,0.730526,-2.516931
EDUC,Educational Development Corporation,15.841188,4.223916,0.710174
PRPL,Purple Innovation Inc.,0.0,40.395366,-0.522208
SSRM,SSR Mining Inc,0.0,1.122435,0.0
CCXI,ChemoCentryx,33.455505,20.62352,0.353604
MAYS,梅斯物业,20.972236,1.458787,1.836118
CHFS,CHF Solutions Inc.,0.236837,0.923546,4.855668
BWB,Bridgewater Bancshares,16.702231,1.904032,0.780734
GEMP,Gemphire Therapeutics Inc.,0.0,2.189866,-2.500978
MRUS,Merus B.V.,0.0,4.086155,-3.014019
FPAY,FlexShopper Inc,0.0,-0.517838,-2.334179
CRTO,Criteo SA,14.887159,1.709242,1.62086
PMTS,CPI Card Group,0.0,-0.294389,-3.533251
RARX,Ra Pharmaceuticals Inc.,0.0,4.923254,-2.438037
AMBA,安霸,0.0,2.701424,-0.116285
NTWK,奈特阳科技,0.0,1.068859,-0.004909
AVNW,阿维亚,49.253246,1.590094,0.345764
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,0.0,0.0,0.0
WWR,Westwater Resources Inc,0.0,0.349032,-1.392746
XNET,迅雷,0.0,1.426494,-0.191451
TWMC,Trans World Entertainment Corp,0.0,0.192628,-1.606062
AVDL,Avadel Pharmaceuticals plc,0.0,2.059482,-0.053877
EIGR,"Eiger BioPharmaceuticals, Inc.",0.0,3.468502,-3.848881
SEII,共享经济国际,0.0,0.309677,-9.880594
PANL,Universal Display Corporation,6.727887,1.037718,0.538059
ALDX,Aldeyra Therapeutics Inc,0.0,4.565857,-1.574982
VNOM,Viper Energy Partners LP,17.687361,13.324083,2.356485
HX,和信贷,5.570541,2.801076,1.455873
SES,"Synthesis Energy Systems, Inc.",0.0,2.150695,-2.078509
BCRX,BioCryst制药,0.0,17.360359,-0.827969
ZLAB,再鼎医药,0.0,5.602293,-0.848122
AOSL,阿尔法和欧米伽半导体,20.661815,1.056121,0.596753
VTVT,vTv Therapeutics Inc.,0.0,-0.161035,-1.431307
FNCB,"FNCB Bancorp, Inc.",328.951268,2.144757,0.033774
GLRE,绿光资本再保公司,0.0,0.709857,-5.341481
ASTC,Astrotech Corporation,0.0,1.657213,-2.899891
QTT,趣头条,0.0,0.0,0.0
GEVO,Gevo Inc.,0.0,0.336083,-16.18342
PTEN,Patterson-UTI Energy,26.328608,1.014431,0.679489
YY,欢聚时代,16.488951,1.746564,4.365954
PIRS,"Pieris Pharmaceuticals, Inc.",0.0,5.284495,-0.161617
CNCE,"Concert Pharmaceuticals, Inc.",2.978929,1.607508,4.615752
NEO,NeoGenomics,0.0,8.129977,-0.023209
SPWH,"Sportsman's Warehouse Holdings, Inc.",16.280954,4.936602,0.386341
FLNT,Fluent Inc.,0.0,0.809475,-0.708324
UEPS,Net 1 UEPS Technologies,9.779809,0.591319,0.689175
CPAH,CounterPath Corporation,0.0,1.352423,-0.51
ANAB,Anaptysbio Inc,0.0,7.60873,-1.8429
ARCT,Arcturus Therapeutics Ltd.,0.0,2.985296,-3.531584
RYAAY,Ryanair Holdings plc,15.368827,4.526853,6.48
EBTC,Enterprise Bancorp Inc,17.595117,1.683529,1.943721
OCUL,Ocular Therapeutix,0.0,5.426485,-1.739345
CASA,Casa Systems,12.938223,13.120406,1.259833
UXIN,优信,0.0,3.097593,-38.417156
CLSD,Clearside Biomedical Inc.,0.0,3.093292,-2.641552
BHF,Brighthouse Financial Inc,0.0,0.394877,-4.850838
AIMCV,Altra Industrial Motion Corp.,0.0,0.0,0.0
FLEX,伟创力国际,16.811809,2.284011,0.792895
TST,TheStreet,1.755121,1.695131,1.230684
FCA,First Trust China AlphaDEX Fund,8.755834,0.0,3.12
SWKS,思佳讯,17.734332,3.895344,5.01062
QRVO,"Qorvo, Inc.",0.0,2.062942,-0.313822
AGTC,Applied Genetic Technologies Corporation,0.0,0.795122,-1.17647
HELE,海伦特洛伊家电,45.092055,3.306714,2.849726
INOV,"Inovalon Holdings, Inc.",0.0,2.398012,-0.012091
TXN,德州仪器,24.154748,9.816117,4.445089
RRD,当纳利,0.0,-1.527395,-1.187325
YNDX,Yandex,16.030135,3.712391,2.022441
HQCL,Hanwha SOlarOne Ltd.,752.973371,1.430599,0.011687
FITB,五三银行,7.689132,1.32007,3.839185
HFBC,HopFed银行,27.016685,1.299352,0.6533
CISN,Cision Ltd.,0.0,6.969746,-0.239066
GSKY,Greensky Inc.,4.734082,174.267161,4.266931
TAPR,Barclays PLC - Barclays Inverse US Treasury Composite ETN,0.0,0.0,0.0
ONS,"Oncobiologics, Inc.",0.0,-4.922772,-1.590148
AEMD,Aethlon Medical Inc,0.0,3.615425,-0.316509
BBBY,3B家居,6.685269,0.915807,2.839078
ROCK,Gibraltar Industries,19.615156,2.691101,2.424146
BECN,Beacon Roofing Supply,31.921275,1.494691,1.263734
MBFI,MB金融,13.212008,1.457723,3.638357
VIA,维亚康姆,6.922379,1.980968,4.976613
EVOL,Evolving Systems,25.557543,0.80528,0.089993
BSQR,BSQUARE科技,0.0,1.140661,-1.013909
FNHC,Federated National Holding Compa,18.112571,1.498029,1.39682
TCBI,Texas Capital Bancshares,18.403314,2.146636,4.773597
ORIG,Ocean Rig UDW Inc,181.120827,1.307482,0.176512
CSSE,Chicken Soup For The Soul Entertainment Inc.,4.891445,1.874453,2.183404
RVSB,Riverview Bancorp Inc,17.433947,1.752205,0.533442
VRTS,Virtus Investment Partners,14.101418,1.694721,8.612609
SRRA,Sierra Oncology Inc,0.0,1.152279,-0.737886
FHK,First Trust Hong Kong AlphaDEX F,0.0,0.0,0.0
FNJN,"Finjan Holdings, Inc.",2.681853,1.790494,1.584725
IEP,伊坎企业,8.586287,2.182739,7.876513
NVAX,诺瓦瓦克斯医药,0.0,-6.237886,-0.566994
TECD,美国技术数据公司,19.091581,0.991739,3.861388
BATRK,Liberty Media Corporation Series C,138.578949,0.0,0.19
SUPN,Supernus Pharmaceuticals,28.46213,6.404911,1.682938
EDGE,Edge Therapeutics,0.0,0.671797,-1.887552
CVV,CVD设备,17.934641,1.005021,0.34793
OPHT,Ophthotech Corporation,0.563543,4.976511,4.276513
GNCA,"Genocea Biosciences, Inc.",0.0,3.362902,-1.236902
STRM,Streamline Health Solutions,0.0,2.406492,-0.101534
NXEO,"Nexeo Solutions, Inc.",15.529286,1.301411,0.755347
DIOD,Diodes Incorporated,61.083654,1.894173,0.5463
WYNN,永利度假村,26.88983,8.608194,5.047633
AKCA,Akcea Therapeutics Inc.,0.0,7.984332,-3.714636
SPRO,Spero Therapeutics Inc.,0.268979,2.884672,38.553246
SELB,Selecta Biosciences Inc,0.0,13.237213,-3.082024
HMHC,Houghton Mifflin Harcourt Co,0.0,1.253612,-0.485983
DOOO,BRP Inc.,0.0,0.0,0.0
LTXB,LegacyTexas Financial Group Inc,22.404627,2.169067,2.064752
AGND,WisdomTree Barclays U.S. Aggrega,0.0,0.0,0.0
ATOS,Atossa Genetics Inc,0.0,0.990082,-1.45936
MEOH,梅思恩,31.195219,4.367116,2.51
SINO,中环球船务,6.310032,0.564367,0.174595
CVGI,商用汽车,12.699401,2.838021,0.680347
TYHT,Shineco Inc.,1.820973,0.278976,0.56014
LTRX,创力,109.026772,3.295104,0.037422
ESEA,Euroseas Ltd,0.0,4.483348,-0.475808
CASH,米塔金融,18.09663,2.481539,4.661089
CARV,卡弗储蓄,8.618442,2.764222,0.475724
RIGL,Rigel Pharmaceuticals,0.0,4.835692,-0.650213
AAL,美国航空,13.407098,-22.04509,3.102834
CELC,Celcuity Inc,0.0,10.597731,-0.783429
QQQC,Global X NASDAQ China Technology,0.0,0.0,0.0
BPOP,大众银行,18.33813,1.007464,2.813264
PPBI,太平洋第一合众银行,18.609794,1.885875,2.092984
COWN,Cowen Group,0.0,0.667587,-1.906824
LOACU,Longevity Acquisition Corp,0.0,0.0,0.0
VOXX,奥迪富斯,3.40856,0.280092,1.54024
ADRE,BLDRS Emerging Markets 50 ADR Index Fund,5.307388,1.103376,7.634641
AQST,Aquestive Therapeutics Inc.,0.0,-10.489564,-2.582003
PNFP,Pinnacle Financial Partners,19.280722,1.284336,3.301225
FANH,泛华金融控股集团,20.364317,2.789594,1.329777
LNDC,Landec Corporation,14.860407,1.472274,0.901725
EXAS,精密科学,0.0,12.22611,-1.023723
FMBI,第一中西部银行,26.639198,1.471615,1.008664
CDZI,加的斯,0.0,-3.554907,-1.082573
PFIE,"Profire Energy, Inc.",25.808808,3.591215,0.125926
AGYS,诶吉利斯公司,0.0,3.494233,-0.311186
LLIT,联络智能,0.0,3.452728,-0.368699
WKHS,"Workhorse Group, Inc.",0.0,-11.623749,-0.903403
FOXF,Fox Factory Holding Corp.,45.725459,9.860479,1.553839
UIHC,United Insurance Holdings Corp,45.352955,1.636685,0.459066
GBNK,担保银行,18.954182,2.109225,1.590678
USLV,Velocitysharestm 3X Long Silver,0.0,0.0,0.0
OTEL,Otelco Inc.,3.997331,9.045833,4.127754
DMRC,数字标识,0.0,4.987352,-2.578686
ARDS,Aridis Pharmaceuticals Inc.,0.0,-1.434313,-161.420044
MOGO,Mogo Finance Technology Inc.,0.0,0.0,0.0
NVLN,Novelion Therapeutics Inc,0.0,-1.639535,-7.406317
DCAR,DropCar Incorporated,0.0,0.496734,-4.78985
TBPH,Theravance Biopharma Inc.,0.0,44.067918,-4.898535
SLM,学贷美,14.793196,2.206161,0.797664
BPFH,波士顿金融控股,49.05144,1.623195,0.286434
UMBF,UMB金融,13.397755,1.68232,5.518835
ALRN,Aileron Therapeutics Inc,0.195387,1.520013,17.35018
TDACU,Trident Acquisitions Corp.,0.0,0.0,0.0
ITUS,ITUS Corp,0.0,13.416847,-0.547941
DINT,Davis Select International ETF,0.0,0.0,0.0
VSAR,Versartis Inc,0.0,0.749122,-1.048764
GHDX,Genomic Health,581.720029,10.94589,0.118184
NCMI,National CineMedia,2366.803324,-1.91478,0.003904
VERI,Veritone Inc.,0.0,2.908082,-1.857928
LEXEA,Liberty Expedia Holdings Inc,1.343541,0.126746,35.451099
