序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
1510,03313,雅高控股,0.41,-1.19,-0.01,0.0,5.00万,86.54,0.42,0.415,0.415,0.415,0,16.47百万人民币,9.65百万人民币,101百万人民币,144百万人民币
1511,01011,泰凌医药,1.65,-1.2,-0.02,0.13,203.10万,12.84,1.67,1.65,1.65,1.6,0,270百万人民币,186百万人民币,136百万人民币,96.07百万人民币
1512,00305,五菱汽车,0.41,-1.21,-0.01,0.02,45.00万,3.63,0.415,0.41,0.41,0.4,0,385百万人民币,400百万人民币,242百万人民币,142百万人民币
1513,00193,冠中地产,0.08,-1.21,-0.0,0.0,14.70万,2.32,0.083,0.079,0.08199999999999999,0.079,0,53.9百万港币,-141百万港币,-59.39百万港币,-90.09百万港币
1514,01929,周大福,8.15,-1.21,-0.1,0.08,814.83万,19.93,8.25,8.35,8.35,8.1,5832百万港币,4378百万港币,3936百万港币,6659百万港币,0
1515,03898,中车时代电气,40.6,-1.22,-0.5,0.35,192.59万,25.38,41.1,40.9,41.5,40.55,0,2816百万人民币,2989百万人民币,3269百万人民币,2486百万人民币
1516,00767,亚太丝路投资,0.16,-1.22,-0.0,0.14,548.06万,7.61,0.16399999999999998,0.15,0.16399999999999998,0.135,0,129百万港币,422百万港币,-144百万港币,-20.02百万港币
1517,01496,亚积邦租赁,0.41,-1.22,-0.01,0.0,--,16.60,0.41,0.0,0.0,0.0,26.3百万港币,15.28百万港币,29.03百万港币,0,0
1518,01812,晨鸣纸业,6.47,-1.22,-0.08,0.32,171.20万,4.17,6.55,6.46,6.5,6.28,0,4418百万人民币,2092百万人民币,1108百万人民币,166百万人民币
1519,00698,通达集团,1.61,-1.23,-0.02,0.07,413.32万,9.57,1.63,1.59,1.62,1.56,0,1256百万港币,1197百万港币,872百万港币,642百万港币
1520,01737,亚洲实业集团,0.24,-1.24,-0.0,0.03,31.00万,15.00,0.243,0.243,0.243,0.23600000000000002,18.17百万港币,0,0,0,0
1521,03900,绿城中国,9.54,-1.24,-0.12,0.19,418.92万,10.33,9.66,9.58,9.66,9.19,0,6391百万人民币,3748百万人民币,2935百万人民币,5928百万人民币
1522,00048,中国汽车内饰,0.08,-1.25,-0.0,0.0,--,--,0.08,0.0,0.0,0.0,0,-233百万人民币,-134百万人民币,170百万人民币,32.22百万人民币
1523,01933,元力控股,0.79,-1.25,-0.01,0.01,4.00万,11.07,0.8,0.77,0.8,0.77,31.69百万人民币,0,0,0,0
1524,01716,毛记葵涌,1.57,-1.26,-0.02,0.14,38.20万,46.18,1.59,1.58,1.59,1.52,12.03百万港币,0,0,0,0
1525,00102,凯升控股,0.78,-1.27,-0.01,0.08,119.80万,83.87,0.79,0.77,0.8,0.76,0,-9.85百万港币,-7.96百万港币,-85.37百万港币,-78.87百万港币
1526,03306,江南布衣,17.1,-1.27,-0.22,0.09,47.45万,11.69,17.32,17.28,17.28,16.54,0,460百万人民币,0,0,0
1527,01172,勤达集团国际,0.23,-1.29,-0.0,0.09,280.00万,52.27,0.233,0.22,0.24,0.22,18.3百万港币,9.64百万港币,93.73百万港币,-9.13百万港币,0
1528,01447,新福港,3.06,-1.29,-0.04,0.01,3.40万,8.62,3.1,3.02,3.1,3.0,0,175百万港币,130百万港币,94.72百万港币,0
1529,00616,高山企业,0.08,-1.3,-0.0,0.07,204.50万,3.29,0.077,0.075,0.076,0.071,54.61百万港币,-29.59百万港币,-61.24百万港币,35.12百万港币,0
1530,06119,天源集团,0.76,-1.3,-0.01,0.25,147.90万,--,0.77,0.76,0.78,0.74,0,0,0,0,0
1531,01382,互太纺织,6.82,-1.3,-0.09,0.07,106.60万,13.37,6.91,6.9,6.9,6.8,827百万港币,1057百万港币,1159百万港币,1111百万港币,0
1532,03319,雅生活服务,15.08,-1.31,-0.2,1.99,863.92万,35.94,15.28,15.16,15.36,14.56,0,398百万人民币,0,0,0
1533,00378,五龙动力,0.15,-1.32,-0.0,0.19,1283.60万,--,0.152,0.152,0.154,0.146,-1029百万港币,-208百万港币,-1971百万港币,-1896百万港币,0
1534,00822,嘉瑞国际,0.38,-1.32,-0.01,0.04,40.20万,9.87,0.38,0.37,0.375,0.36,0,2.42百万港币,122百万港币,-62.96百万港币,99.33百万港币
1535,00015,盈信控股,0.75,-1.32,-0.01,0.01,15.40万,3.13,0.76,0.75,0.76,0.72,508百万港币,188百万港币,817百万港币,152百万港币,0
1536,00758,JunefieldGroup,0.75,-1.32,-0.01,0.18,190.60万,--,0.76,0.75,0.76,0.71,0,-58.98百万港币,-51百万港币,-73.55百万港币,-82.4百万港币
1537,02193,万景控股,0.74,-1.33,-0.01,0.06,24.80万,44.31,0.75,0.74,0.74,0.7,9.11百万港币,10.96百万港币,34.1百万港币,0,0
1538,00976,齐合环保,2.96,-1.33,-0.04,0.04,60.60万,11.38,3.0,2.99,3.0,2.93,0,815百万港币,-410百万港币,-1144百万港币,-1068百万港币
1539,01232,金轮天地控股,0.74,-1.33,-0.01,0.0,1.20万,2.29,0.75,0.72,0.72,0.72,0,859百万人民币,452百万人民币,76.15百万人民币,417百万人民币
1540,06116,拉夏贝尔,8.07,-1.34,-0.11,0.16,34.06万,5.04,8.18,8.03,8.12,7.99,0,737百万人民币,752百万人民币,828百万人民币,734百万人民币
1541,00612,中国投资基金公司,11.7,-1.35,-0.16,0.17,201.60万,--,11.86,11.02,11.78,11.0,0,-155百万港币,-123百万港币,-92.7百万港币,-35.6百万港币
1542,01177,中国生物制药,11.66,-1.35,-0.16,0.31,3870.59万,23.47,11.82,11.72,11.88,11.4,0,4196百万人民币,3743百万港币,3444百万港币,2801百万港币
1543,01001,沪港联合,0.72,-1.37,-0.01,0.0,4000,--,0.73,0.7,0.72,0.7,-90.68百万港币,401百万港币,213百万港币,348百万港币,0
1544,00370,国华,0.07,-1.37,-0.0,0.01,78.00万,21.18,0.073,0.068,0.073,0.068,0,32.54百万港币,-16.46百万港币,-49.32百万港币,-28.01百万港币
1545,01439,移动互联(中国),0.36,-1.37,-0.01,0.26,362.00万,--,0.365,0.375,0.375,0.355,0,4.05百万人民币,48.79百万人民币,78.22百万人民币,77.78百万人民币
1546,00142,第一太平,3.56,-1.39,-0.05,0.08,359.75万,16.27,3.61,3.57,3.62,3.53,0,884百万美元,784百万美元,642百万美元,737百万美元
1547,03993,洛阳钼业,3.56,-1.39,-0.05,1.15,4503.30万,10.17,3.61,3.59,3.64,3.44,0,5377百万人民币,751百万人民币,727百万人民币,2138百万人民币
1548,00830,远东环球,0.71,-1.39,-0.01,0.01,17.20万,15.17,0.72,0.73,0.73,0.71,0,198百万港币,18.47百万港币,26.72百万港币,-32.7百万港币
1549,02320,合丰集团,0.71,-1.39,-0.01,0.05,40.60万,4.11,0.72,0.71,0.72,0.69,0,172百万港币,87.96百万港币,42.42百万港币,394百万港币
1550,00848,茂业国际,0.71,-1.39,-0.01,0.02,79.90万,2.84,0.72,0.73,0.73,0.71,0,2750百万人民币,1360百万人民币,767百万人民币,2322百万人民币
1551,02048,易居企业控股,14.18,-1.39,-0.2,4.0,5865.69万,44.34,14.38,14.38,15.24,13.82,0,0,0,0,0
1552,00868,信义玻璃,8.46,-1.4,-0.12,0.36,1442.46万,8.37,8.58,8.52,8.58,8.26,0,4093百万港币,3338百万港币,2113百万港币,1494百万港币
1553,00553,南京熊猫电子股份,2.81,-1.4,-0.04,0.11,27.20万,19.39,2.85,2.71,2.82,2.71,0,176百万人民币,139百万人民币,7.3百万人民币,51.13百万人民币
1554,01188,正道集团,0.07,-1.41,-0.0,0.01,199.00万,--,0.071,0.07,0.071,0.069,0,-325百万港币,-359百万港币,-355百万港币,-407百万港币
1555,00043,卜蜂国际,0.7,-1.41,-0.01,0.01,246.80万,--,0.71,0.7,0.7,0.69,0,86.73百万美元,422百万美元,434百万美元,384百万美元
1556,00660,伟俊矿业集团,0.07,-1.41,-0.0,0.0,2.00万,--,0.071,0.07,0.07,0.07,0,-20.63百万港币,-41.97百万港币,-25.67百万港币,-17.69百万港币
1557,01065,天津创业环保股份,3.47,-1.42,-0.05,0.14,48.00万,9.02,3.52,3.52,3.52,3.39,0,819百万人民币,778百万人民币,678百万人民币,622百万人民币
1558,00425,敏实集团,31.2,-1.42,-0.45,0.08,96.35万,14.60,31.65,31.15,31.7,30.6,0,2488百万人民币,2119百万人民币,1569百万人民币,1356百万人民币
1559,02222,雷士照明,0.69,-1.43,-0.01,0.01,40.30万,6.27,0.7,0.69,0.69,0.68,0,436百万人民币,254百万人民币,203百万人民币,-315百万人民币
1560,00182,协合新能源,0.34,-1.43,-0.01,0.16,1400.00万,12.35,0.35,0.345,0.35,0.34,0,271百万人民币,475百万人民币,549百万港币,392百万港币
1561,00368,中外运航运,2.05,-1.44,-0.03,0.04,180.65万,32.39,2.08,2.08,2.08,2.03,0,35.56百万美元,-246百万美元,-86.09百万美元,-27.57百万美元
1562,00360,新焦点,0.34,-1.45,-0.01,0.03,228.00万,--,0.345,0.345,0.345,0.305,0,-371百万人民币,-146百万人民币,-103百万人民币,-26.38百万人民币
1563,02009,金隅集团,2.71,-1.46,-0.04,0.82,1915.63万,--,2.75,2.75,2.77,2.65,0,3974百万人民币,3180百万人民币,2502百万人民币,2951百万人民币
1564,00934,中石化冠德,3.37,-1.46,-0.05,0.21,522.85万,6.94,3.42,3.4,3.4,3.33,0,748百万港币,554百万港币,730百万港币,184百万港币
1565,00365,紫光控股,2.69,-1.47,-0.04,0.02,25.40万,75.99,2.73,2.73,2.73,2.7,0,-11.82百万港币,-8.87百万港币,4.32百万港币,0
1566,00911,前海健康,0.07,-1.47,-0.0,0.02,322.75万,31.91,0.068,0.066,0.068,0.066,0,29.79百万港币,-564百万港币,-397百万港币,231百万港币
1567,00661,中国大冶有色金属,0.07,-1.47,-0.0,0.01,184.20万,--,0.068,0.067,0.068,0.067,0,-69.53百万人民币,-117百万人民币,-1453百万人民币,-158百万人民币
1568,02113,东盈控股,0.67,-1.47,-0.01,0.2,152.50万,60.91,0.68,0.66,0.67,0.65,10.93百万港币,27.15百万港币,0,0,0
1569,03669,永达汽车,7.34,-1.48,-0.11,0.22,411.90万,6.73,7.45,7.45,7.45,7.15,0,2008百万人民币,1152百万人民币,777百万人民币,705百万人民币
1570,01249,通力电子,7.29,-1.49,-0.11,0.07,19.80万,9.23,7.4,7.21,7.58,7.2,0,256百万港币,193百万港币,194百万港币,193百万港币
1571,03332,中生联合,0.66,-1.49,-0.01,0.02,5.40万,125.11,0.67,0.75,0.75,0.63,0,14.09百万人民币,120百万人民币,185百万人民币,140百万人民币
1572,00097,恒基发展,0.66,-1.49,-0.01,0.05,159.20万,18.33,0.67,0.66,0.66,0.65,0,125百万港币,119百万港币,330百万港币,-22百万港币
1573,01079,松景科技,0.66,-1.49,-0.01,0.23,258.00万,--,0.67,0.69,0.71,0.63,0,-5.26百万美元,-6.98百万美元,-5.77百万美元,1.03百万美元
1574,01458,周黑鸭,5.93,-1.5,-0.09,0.24,563.29万,15.46,6.02,6.03,6.03,5.83,0,999百万人民币,963百万人民币,0,0
1575,00520,呷哺呷哺,17.0,-1.51,-0.26,0.15,158.90万,36.05,17.26,17.36,17.36,16.76,0,543百万人民币,473百万人民币,323百万人民币,186百万人民币
1576,02662,承兴国际控股,6.5,-1.51,-0.1,0.07,75.60万,81.25,6.6,6.48,6.56,6.39,0,57.26百万港币,-50.83百万港币,-77.78百万港币,-265百万港币
1577,01117,现代牧业,1.3,-1.51,-0.02,0.01,49.45万,--,1.32,1.33,1.33,1.29,0,-666百万人民币,-416百万人民币,670百万人民币,1036百万人民币
1578,01919,中远海控,3.24,-1.52,-0.05,0.42,1091.36万,32.41,3.29,3.31,3.31,3.15,0,5664百万人民币,-5041百万人民币,3730百万人民币,1043百万人民币
1579,02393,巨星医疗控股,2.58,-1.53,-0.04,0.0,8.75万,18.71,2.62,2.63,2.65,2.57,0,530百万人民币,384百万人民币,280百万人民币,147百万人民币
1580,00328,AlcoHoldings,1.28,-1.54,-0.02,0.0,6000,--,1.3,1.28,1.28,1.28,-70.09百万港币,78.27百万港币,521百万港币,118百万港币,0
1581,01577,汇鑫小贷,1.28,-1.54,-0.02,0.88,159.20万,8.21,1.3,1.28,1.28,1.23,0,120百万人民币,114百万人民币,0,0
1582,01198,皇朝家俬,0.64,-1.54,-0.01,0.01,15.00万,24.81,0.65,0.65,0.65,0.64,0,61.81百万港币,22.82百万港币,-113百万港币,-163百万港币
1583,01371,华彩控股,0.13,-1.54,-0.0,0.06,580.00万,--,0.13,0.135,0.135,0.127,0,-116百万港币,-382百万港币,-305百万港币,490百万港币
1584,06033,电讯数码控股,2.56,-1.54,-0.04,0.02,8.60万,8.00,2.6,2.6,2.6,2.52,152百万港币,109百万港币,104百万港币,97.25百万港币,0
1585,01258,中国有色矿业,1.91,-1.55,-0.03,0.02,58.10万,5.99,1.94,1.92,1.93,1.88,0,319百万美元,69.1百万美元,-352百万美元,169百万美元
1586,00288,万洲国际,6.26,-1.57,-0.1,0.24,3505.59万,11.73,6.36,6.28,6.42,6.19,0,1501百万美元,1703百万美元,1302百万美元,1420百万美元
1587,02018,瑞声科技,100.0,-1.57,-1.6,0.76,927.69万,21.72,101.6,101.5,103.3,98.6,0,5996百万人民币,4633百万人民币,3435百万人民币,2581百万人民币
1588,00888,贝森金融,1.25,-1.57,-0.02,0.04,41.60万,--,1.27,1.24,1.28,1.15,0,-1.34百万港币,-42.1百万港币,-41.14百万港币,48.09百万港币
1589,01882,海天国际,17.36,-1.59,-0.28,0.08,125.52万,11.49,17.64,17.52,17.6,17.28,0,2373百万人民币,1811百万人民币,1546百万人民币,1486百万人民币
1590,00605,中国金融投资管理,0.62,-1.59,-0.01,0.0,17.60万,8.74,0.63,0.61,0.62,0.61,0,504百万港币,500百万港币,493百万港币,453百万港币
1591,01460,扬科集团,0.12,-1.59,-0.0,0.04,194.00万,--,0.126,0.132,0.132,0.122,-7.8百万港币,41.73百万港币,39.61百万港币,30.5百万港币,0
1592,02779,中国新华教育,3.7,-1.6,-0.06,0.3,490.40万,21.54,3.76,3.7,3.73,3.59,0,174百万人民币,0,0,0
1593,01289,盛力达科技,1.83,-1.61,-0.03,0.02,7000,5.87,1.86,1.7,1.83,1.7,0,38.52百万人民币,14.28百万人民币,-96.43百万人民币,142百万人民币
1594,03326,保发集团,0.61,-1.61,-0.01,0.04,54.00万,16.85,0.62,0.61,0.62,0.61,0,53.79百万港币,39.47百万港币,66百万港币,0
1595,02331,李宁,8.5,-1.62,-0.14,0.74,1623.20万,33.02,8.64,8.61,8.7,8.23,0,446百万人民币,386百万人民币,296百万人民币,-529百万人民币
1596,00738,莱尔斯丹,1.21,-1.63,-0.02,0.02,13.60万,11.57,1.23,1.17,1.23,1.17,85.53百万人民币,124百万人民币,169百万人民币,306百万港币,0
1597,00276,蒙古能源,0.12,-1.63,-0.0,0.04,67.70万,--,0.12300000000000001,0.124,0.124,0.12,-145百万港币,-205百万港币,-553百万港币,-6868百万港币,0
1598,00757,阳光能源,0.12,-1.63,-0.0,0.03,101.20万,3.01,0.12300000000000001,0.126,0.126,0.12,0,252百万人民币,-74.29百万人民币,153百万人民币,171百万人民币
1599,00413,南华集团控股,0.24,-1.63,-0.0,0.0,9.60万,13.62,0.245,0.24100000000000002,0.24100000000000002,0.24100000000000002,0,431百万港币,323百万港币,336百万港币,140百万港币
1600,06878,鼎丰集团控股,0.6,-1.64,-0.01,0.05,261.40万,13.24,0.61,0.6,0.61,0.6,0,216百万人民币,193百万人民币,142百万人民币,98.78百万人民币
1601,00184,激成投资,6.0,-1.64,-0.1,0.0,2000,15.58,6.1,6.1,6.1,6.1,0,390百万港币,414百万港币,411百万港币,355百万港币
1602,00918,国能国际资产,0.18,-1.64,-0.0,0.17,133.60万,10.46,0.183,0.18100000000000002,0.18100000000000002,0.16899999999999998,16.85百万港币,-7.53百万港币,-20.62百万港币,3.43百万港币,0
1603,01087,威讯控股,0.24,-1.65,-0.0,0.0,2000,--,0.243,0.225,0.24,0.225,0,-87.85百万人民币,-49.53百万人民币,38.97百万人民币,63.91百万人民币
1604,02866,中远海发,1.19,-1.65,-0.02,0.23,881.76万,9.92,1.21,1.21,1.21,1.17,0,1960百万人民币,517百万人民币,-2488百万人民币,2010百万人民币
1605,01700,华地国际控股,1.77,-1.67,-0.03,0.01,25.70万,9.84,1.8,1.8,1.8,1.76,0,531百万人民币,496百万人民币,696百万人民币,920百万人民币
1606,00877,昂纳科技集团,4.68,-1.68,-0.08,0.29,233.60万,16.71,4.76,4.74,4.78,4.64,0,273百万港币,162百万港币,80.9百万港币,47.91百万港币
1607,00558,力劲科技,1.17,-1.68,-0.02,0.02,21.00万,5.39,1.19,1.15,1.18,1.15,393百万港币,259百万港币,92.44百万港币,186百万港币,0
1608,00467,联合能源集团,1.17,-1.68,-0.02,0.02,508.68万,23.31,1.19,1.19,1.21,1.16,0,1875百万港币,1434百万港币,-3521百万港币,2357百万港币
1609,00922,安贤园中国,0.06,-1.7,-0.0,0.01,74.00万,24.17,0.059000000000000004,0.06,0.06,0.055,39.04百万港币,12.71百万港币,11.26百万港币,44.07百万港币,0
1610,03666,国际天食,0.29,-1.7,-0.01,0.08,170.60万,5.26,0.295,0.28,0.295,0.28,0,139百万人民币,60.41百万人民币,-93.96百万人民币,8.12百万人民币
1611,00970,耀莱集团,0.29,-1.7,-0.01,0.25,1016.80万,1.95,0.295,0.295,0.3,0.29,113百万港币,106百万港币,16.13百万港币,-410百万港币,0
1612,01240,青建国际,2.31,-1.7,-0.04,0.09,136.50万,7.55,2.35,2.39,2.39,2.26,0,819百万港币,906百万港币,1101百万港币,130百万港币
1613,01518,新世纪医疗,8.64,-1.71,-0.15,0.04,21.75万,45.04,8.79,8.84,8.84,8.6,0,173百万人民币,175百万人民币,0,0
1614,01268,美东汽车,3.45,-1.71,-0.06,0.01,13.40万,11.39,3.51,3.48,3.5,3.44,0,416百万人民币,242百万人民币,197百万人民币,202百万人民币
1615,01037,云智汇科技,1.15,-1.71,-0.02,0.09,56.20万,12.75,1.17,1.05,1.17,1.05,0,96.22百万港币,-96.24百万港币,-29.24百万港币,0
1616,01556,建业建荣,0.28,-1.72,-0.01,0.02,35.00万,5.24,0.29,0.285,0.285,0.285,0,97.23百万港币,122百万港币,172百万港币,0
1617,02488,元征科技,8.55,-1.72,-0.15,0.15,25.45万,40.91,8.7,8.61,8.61,8.49,0,65.7百万人民币,6.15百万人民币,-109百万人民币,-67.15百万人民币
1618,00543,太平洋网络,1.14,-1.72,-0.02,0.03,28.20万,10.23,1.16,1.14,1.15,1.13,0,127百万人民币,169百万人民币,224百万人民币,276百万人民币
1619,01721,FSMHoldings,0.57,-1.72,-0.01,0.67,670.00万,15.89,0.58,0.57,0.62,0.54,0,0,0,0,0
1620,01007,大庆乳业,0.23,-1.72,-0.0,0.08,420.30万,--,0.23199999999999998,0.235,0.23800000000000002,0.22399999999999998,0,-5.1百万港币,-8.84百万港币,-3.41百万港币,-2.62百万人民币
1621,01292,长安民生物流,4.52,-1.74,-0.08,0.07,4.00万,4.77,4.6,4.48,4.52,4.48,0,219百万人民币,189百万人民币,337百万人民币,304百万人民币
1622,00570,中国中药,6.21,-1.74,-0.11,1.04,5222.14万,19.61,6.32,6.32,6.34,6.08,0,1786百万人民币,1304百万人民币,744百万人民币,545百万人民币
1623,02329,国瑞置业,2.24,-1.75,-0.04,0.1,422.10万,4.74,2.28,2.27,2.27,2.15,0,3567百万人民币,3230百万人民币,2700百万人民币,2059百万人民币
1624,00024,宝威控股,0.28,-1.75,-0.01,0.1,500.00万,--,0.285,0.275,0.28,0.27,0,-155百万港币,-128百万港币,-75.44百万港币,48.53百万港币
1625,00395,中国智能集团,0.11,-1.75,-0.0,0.11,532.00万,28.31,0.114,0.109,0.11199999999999999,0.106,0,299000百万人民币,-158百万人民币,-177百万人民币,-150百万人民币
1626,00618,北大资源,0.28,-1.75,-0.01,0.0,15.80万,4.20,0.285,0.28,0.28,0.28,0,1338百万人民币,106百万港币,-6.64百万港币,-130百万港币
1627,01135,AsiaSatellite,5.0,-1.77,-0.09,0.08,30.05万,4.95,5.09,5.01,5.16,4.96,0,642百万港币,511百万港币,609百万港币,726百万港币
1628,00807,上海实业环境,2.22,-1.77,-0.04,0.02,43.97万,11.37,2.26,2.2,2.23,2.2,0,879百万人民币,0,0,0
1629,03830,童园国际,0.28,-1.79,-0.01,0.12,123.50万,6.55,0.28,0.28,0.28,0.265,-11.69百万港币,0,0,0,0
1630,02138,香港医思医疗集团,5.41,-1.81,-0.1,0.02,23.20万,18.98,5.51,5.49,5.49,5.35,330百万港币,245百万港币,184百万港币,0,0
1631,03638,华邦金融,0.54,-1.82,-0.01,0.05,186.00万,225.00,0.55,0.54,0.56,0.53,13.65百万港币,1.66百万港币,39.55百万港币,40.07百万港币,0
1632,03983,中海石油化学,2.69,-1.82,-0.05,0.21,375.20万,224.37,2.74,2.73,2.73,2.65,0,490百万人民币,-330百万人民币,1131百万人民币,113百万人民币
1633,00631,三一国际,2.69,-1.82,-0.05,0.1,311.80万,9.52,2.74,2.74,2.77,2.66,0,315百万人民币,-708百万人民币,35.78百万人民币,175百万人民币
1634,00826,天工国际,1.61,-1.83,-0.03,0.14,354.40万,17.67,1.64,1.64,1.65,1.6,0,335百万人民币,227百万人民币,213百万人民币,682百万人民币
1635,01159,星光文化,2.14,-1.83,-0.04,0.0,--,--,2.18,0.0,0.0,0.0,0,-298百万港币,-50.56百万港币,-23.03百万港币,-17.74百万港币
1636,02239,国微技术,4.8,-1.84,-0.09,0.06,19.00万,16.60,4.89,4.6,4.8,4.56,0,13.57百万美元,7百万美元,0,0
1637,03303,巨涛海洋石油服务,1.59,-1.85,-0.03,0.09,142.20万,30.70,1.62,1.61,1.7,1.53,0,28.8百万人民币,-3.81百万人民币,26.9百万人民币,48百万人民币
1638,00064,结好控股,0.27,-1.85,-0.01,0.08,739.78万,7.93,0.27,0.27,0.27,0.265,453百万港币,489百万港币,544百万港币,317百万港币,0
1639,01124,沿海家园,0.27,-1.85,-0.01,0.03,116.40万,4.80,0.27,0.26,0.265,0.26,365百万港币,901百万港币,-389百万港币,-412百万港币,0
1640,01773,天立教育,3.17,-1.86,-0.06,1.41,2814.10万,40.30,3.23,3.22,3.25,3.06,0,0,0,0,0
1641,03813,宝胜国际,1.58,-1.86,-0.03,0.04,209.40万,11.96,1.61,1.61,1.63,1.57,0,770百万人民币,139百万美元,96.67百万美元,33.56百万美元
1642,00530,高银金融,3.15,-1.87,-0.06,0.11,770.20万,11.05,3.21,3.17,3.26,3.11,0,2351百万港币,1544百万港币,2068百万港币,1149百万港币
1643,01381,粤丰环保,4.2,-1.87,-0.08,0.09,229.60万,17.50,4.28,4.28,4.28,4.16,0,749百万港币,547百万港币,381百万港币,297百万港币
1644,00389,通天酒业,0.16,-1.88,-0.0,0.0,3.80万,--,0.16,0.161,0.161,0.157,0,-37.09百万人民币,-99.08百万人民币,13.43百万人民币,-763百万人民币
1645,00474,昊天发展集团,0.26,-1.89,-0.01,0.0,--,--,0.265,0.0,0.0,0.0,-538百万港币,-3687百万港币,723百万港币,1846百万港币,0
1646,00919,现代美容,0.26,-1.89,-0.01,0.01,12.40万,--,0.265,0.255,0.26,0.255,-23.77百万港币,45.4百万港币,11.46百万港币,82.87百万港币,0
1647,01106,中国海景,0.26,-1.89,-0.01,0.74,9160.00万,--,0.265,0.265,0.275,0.255,0,-19.88百万港币,22.22百万港币,-38.63百万港币,5.08百万港币
1648,00627,福晟国际,1.04,-1.89,-0.02,0.0,9.80万,--,1.06,1.06,1.06,1.04,0,-5.66百万港币,-2.65百万港币,3.8百万港币,17.47百万港币
1649,01368,特步国际,5.16,-1.9,-0.1,0.06,141.90万,22.88,5.26,5.21,5.25,5.1,0,725百万人民币,917百万人民币,921百万人民币,809百万人民币
1650,01003,欢喜传媒,2.05,-1.91,-0.04,0.04,112.50万,--,2.09,2.09,2.09,2.04,0,-95.16百万港币,-1254百万港币,-84.17百万港币,-12.8百万港币
1651,02666,环球医疗,6.15,-1.91,-0.12,0.21,360.49万,7.66,6.27,6.19,6.27,6.13,0,1576百万人民币,1206百万人民币,900百万人民币,0
1652,02789,远大中国,0.1,-1.92,-0.0,0.09,544.40万,8.68,0.10400000000000001,0.106,0.106,0.1,0,291百万人民币,174百万人民币,-168百万人民币,296百万人民币
1653,02663,应力控股,0.51,-1.92,-0.01,0.13,80.00万,11.67,0.52,0.5,0.52,0.49,32.51百万港币,37.78百万港币,32.47百万港币,0,0
1654,00607,丰盛控股,3.56,-1.93,-0.07,0.12,2310.83万,25.84,3.63,3.64,3.68,3.56,0,3113百万人民币,3749百万人民币,1466百万人民币,-1059百万人民币
1655,00777,网龙,16.26,-1.93,-0.32,0.18,95.15万,--,16.58,16.7,16.7,16.2,0,-29.99百万人民币,-387百万人民币,-61.15百万人民币,252百万人民币
1656,01515,华润凤凰医疗,8.63,-1.93,-0.17,0.34,436.55万,21.81,8.8,8.72,8.72,8.55,0,560百万人民币,-1452百万人民币,248百万人民币,317百万人民币
1657,01462,金诚控股,2.03,-1.93,-0.04,0.13,528.40万,51.01,2.07,2.07,2.07,1.92,210百万港币,3.53百万港币,24.45百万港币,48.07百万港币,0
1658,00751,创维数码,3.01,-1.95,-0.06,0.34,1030.36万,16.80,3.07,3.07,3.08,2.98,908百万港币,1984百万港币,3150百万港币,4176百万港币,0
1659,00726,中民筑友科技,0.2,-1.96,-0.0,0.02,270.00万,15.75,0.204,0.2,0.204,0.196,0,130百万港币,-75.46百万港币,-2.54百万港币,0
1660,00923,综合环保集团,0.1,-1.96,-0.0,0.02,90.00万,--,0.102,0.10099999999999999,0.10099999999999999,0.09699999999999999,-60.88百万港币,-84.3百万港币,-112百万港币,-167百万港币,0
1661,00819,天能动力,10.96,-1.97,-0.22,0.14,158.84万,8.71,11.18,10.92,11.2,10.72,0,1408百万人民币,1145百万人民币,746百万人民币,-407百万人民币
1662,01028,千百度,1.49,-1.97,-0.03,0.08,159.70万,124.28,1.52,1.55,1.64,1.47,0,80.91百万人民币,279百万人民币,341百万人民币,341百万人民币
1663,01630,建成控股,6.42,-1.99,-0.13,0.14,209.40万,339.68,6.55,6.57,6.67,6.4,32.66百万港币,84.09百万港币,0,0,0
1664,06198,青岛港,5.91,-1.99,-0.12,0.02,25.16万,7.93,6.03,6.04,6.09,5.86,0,3961百万人民币,2754百万人民币,1658百万人民币,1416百万人民币
1665,01121,宝峰时尚,0.49,-2.0,-0.01,0.01,16.00万,--,0.5,0.48,0.49,0.465,0,-438百万人民币,-310百万人民币,-19.85百万人民币,-30.21百万人民币
1666,01665,槟杰科达,0.98,-2.0,-0.02,0.03,49.60万,9.08,1.0,0.99,1.0,0.96,0,0,0,0,0
1667,00412,中国山东高速金融,0.24,-2.0,-0.01,0.1,2434.81万,7.85,0.25,0.248,0.249,0.245,726百万港币,191百万港币,112百万港币,-130百万港币,0
1668,00229,利民实业,0.98,-2.0,-0.02,0.04,20.00万,14.16,1.0,0.98,0.98,0.98,0,46.64百万港币,72.7百万港币,44.75百万港币,44.17百万港币
1669,03768,滇池水务,2.43,-2.02,-0.05,0.02,5.30万,6.14,2.48,2.48,2.48,2.43,0,443百万人民币,0,0,0
1670,02030,卡宾,2.42,-2.02,-0.05,0.12,77.80万,6.85,2.47,2.48,2.55,2.4,0,301百万人民币,253百万人民币,395百万人民币,322百万人民币
1671,01806,汇付天下,5.32,-2.03,-0.11,0.07,86.56万,40.17,5.43,5.32,5.35,5.0,0,0,0,0,0
